exchange,symbol,open,close,high,low,amount,volume,position,bob,eob,type
DCE,P8888,8187.577,8127.227,8206.002,8099.735,109916446380.0,1347732,982888,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,PG8888,4053.997,4062.197,4069.198,4015.395,11603901360.0,142889,205668,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,PP8888,6873.085,6943.8,6948.377,6872.355,22231299890.0,643545,1168029,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,RR8888,3627.052,3633.381,3640.836,3623.069,163995700.0,4514,21418,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,V8888,4733.744,4836.357,4851.204,4732.415,64905215155.0,2714538,2195740,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
DCE,Y8888,7701.314,7683.404,7717.137,7654.753,57803584040.0,751776,1374359,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
GFEX,LC8888,60137.19,61192.45,61758.73,59512.68,38130631600.0,630415,578740,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
GFEX,PS8888,33794.03,34400.73,34627.47,33268.25,36779663880.0,356980,167185,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
GFEX,SI8888,7151.801,7301.467,7350.261,7016.532,48849689800.0,1359957,602529,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
INE,BC8888,69223.13,69455.26,69591.12,69137.47,2417687104.0,6955,4221,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
INE,EC8888,1796.927,1874.73,1896.495,1781.447,11478243369.0,113681,91264,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
INE,LU8888,3483.132,3501.585,3527.401,3466.656,5597891126.0,159480,125586,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
INE,NR8888,11708.36,11913.48,11954.35,11579.5,28118305604.0,238057,133689,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
INE,SC8888,462.3559,465.2416,467.2507,460.3282,63622756308.0,136371,47215,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,HC8888,3055.494,3097.404,3112.214,3054.358,52814452584.0,1712581,3645344,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,NI8888,121341.6,122654.6,122918.8,121025.1,32739321704.0,268078,246202,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,PB8888,16574.15,16667.08,16701.51,16546.11,6968465929.0,83778,140780,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,RB8888,2928.263,2973.671,2987.481,2923.985,129781906338.0,4390762,5402289,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,RU8888,13559.53,13739.58,13785.38,13379.3,149198322672.0,1104875,405364,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,SN8888,251885.7,257913.4,258767.9,251435.1,78370250058.0,307143,87357,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,SP8888,5249.915,5255.197,5273.615,5214.191,22614129448.0,428539,278219,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,SS8888,12649.66,12728.69,12742.9,12636.42,16732162533.0,263975,306025,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,WR8888,3285.042,3306.185,3314.891,3271.361,3348540.0,102,119,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
SHFE,ZN8888,22178.84,22361.58,22411.78,22176.95,48605632847.0,435316,362210,2025-06-04 00:00:00+08:00,2025-06-04 00:00:00+08:00,14
